Date,Mode,Count
3/7/2023,Subway,"3,773,780"
3/7/2023,SIR,"7,607"
3/7/2023,MNR,"186,615"
3/7/2023,LIRR,"205,559"
3/7/2023,Bus,"1,490,272"
3/7/2023,AAR,"28,417"
3/8/2023,AAR,"30,476"
3/8/2023,Subway,"3,842,861"
3/8/2023,SIR,"7,452"
3/8/2023,MNR,"186,940"
3/8/2023,LIRR,"203,258"
3/8/2023,Bus,"1,514,182"
3/8/2023,BT,"921,778"
3/9/2023,AAR,"29,847"
3/9/2023,Subway,"3,827,656"
3/9/2023,SIR,"7,211"
3/9/2023,MNR,"186,197"
3/9/2023,LIRR,"201,711"
3/9/2023,Bus,"1,515,155"
3/9/2023,BT,"947,895"
3/10/2023,BT,"968,598"
3/10/2023,Subway,"3,502,339"
3/10/2023,SIR,"6,135"
3/10/2023,MNR,"160,550"
3/10/2023,LIRR,"182,873"
3/10/2023,Bus,"1,408,909"
3/10/2023,AAR,"28,209"
3/11/2023,BT,"844,597"
3/11/2023,Subway,"2,230,530"
3/11/2023,SIR,"1,796"
3/11/2023,MNR,"88,667"
3/11/2023,LIRR,"78,979"
3/11/2023,Bus,"821,990"
3/11/2023,AAR,"15,493"
3/12/2023,AAR,"16,644"
3/12/2023,Subway,"1,773,585"
3/12/2023,SIR,"1,547"
3/12/2023,MNR,"70,403"
3/12/2023,LIRR,"75,970"
3/12/2023,Bus,"686,039"
3/12/2023,BT,"835,281"
3/13/2023,AAR,"26,027"
3/13/2023,Subway,"3,352,388"
3/13/2023,SIR,"6,358"
3/13/2023,MNR,"157,310"
3/13/2023,LIRR,"179,787"
3/13/2023,Bus,"1,377,045"
3/13/2023,BT,"856,102"
3/14/2023,Bus,"1,360,497"
3/14/2023,Subway,"3,577,250"
3/14/2023,SIR,"6,866"
3/14/2023,AAR,"26,262"
3/14/2023,MNR,"159,031"
3/14/2023,LIRR,"189,402"
3/14/2023,BT,"778,145"
3/15/2023,BT,"920,214"
3/15/2023,Subway,"3,912,366"
3/15/2023,SIR,"7,473"
3/15/2023,MNR,"187,128"
3/15/2023,LIRR,"205,092"
3/15/2023,Bus,"1,493,605"
3/15/2023,AAR,"29,687"
3/16/2023,BT,"979,778"
3/16/2023,Subway,"3,949,788"
3/16/2023,SIR,"7,562"
3/16/2023,MNR,"187,573"
3/16/2023,LIRR,"209,838"
3/16/2023,Bus,"1,522,248"
3/16/2023,AAR,"30,151"
3/17/2023,AAR,"28,094"
3/17/2023,Subway,"3,661,519"
3/17/2023,SIR,"6,790"
3/17/2023,MNR,"171,443"
3/17/2023,LIRR,"199,191"
3/17/2023,Bus,"1,408,472"
3/17/2023,BT,"968,504"
3/18/2023,MNR,"101,788"
3/18/2023,Subway,"2,417,873"
3/18/2023,SIR,"1,839"
3/18/2023,LIRR,"102,021"
3/18/2023,Bus,"921,569"
3/18/2023,BT,"926,819"
3/18/2023,AAR,"16,828"
3/19/2023,BT,"882,846"
3/19/2023,Subway,"1,894,476"
3/19/2023,SIR,"1,247"
3/19/2023,MNR,"72,936"
3/19/2023,LIRR,"82,032"
3/19/2023,Bus,"661,736"
3/19/2023,AAR,"16,471"
3/20/2023,BT,"899,348"
3/20/2023,Subway,"3,442,589"
3/20/2023,SIR,"6,895"
3/20/2023,MNR,"167,256"
3/20/2023,LIRR,"191,367"
3/20/2023,Bus,"1,444,823"
3/20/2023,AAR,"26,951"
3/21/2023,BT,"922,043"
3/21/2023,Subway,"3,801,084"
3/21/2023,SIR,"7,850"
3/21/2023,MNR,"189,925"
3/21/2023,LIRR,"213,026"
3/21/2023,Bus,"1,511,670"
3/21/2023,AAR,"29,466"
3/22/2023,AAR,"29,999"
3/22/2023,Subway,"3,797,399"
3/22/2023,SIR,"7,589"
3/22/2023,MNR,"184,321"
3/22/2023,LIRR,"202,826"
3/22/2023,Bus,"1,509,096"
3/22/2023,BT,"923,517"
3/23/2023,AAR,"29,189"
3/23/2023,Subway,"3,774,396"
3/23/2023,SIR,"7,208"
3/23/2023,MNR,"177,877"
3/23/2023,LIRR,"200,870"
3/23/2023,Bus,"1,466,839"
3/23/2023,BT,"937,995"
3/24/2023,BT,"962,444"
3/24/2023,Subway,"3,534,300"
3/24/2023,SIR,"6,133"
3/24/2023,MNR,"159,574"
3/24/2023,LIRR,"188,352"
3/24/2023,Bus,"1,420,346"
3/24/2023,AAR,"27,883"
3/25/2023,BT,"833,067"
3/25/2023,Subway,"2,153,554"
3/25/2023,SIR,"1,765"
3/25/2023,MNR,"82,702"
3/25/2023,LIRR,"89,101"
3/25/2023,Bus,"784,068"
3/25/2023,AAR,"15,556"
3/26/2023,BT,"874,244"
3/26/2023,Subway,"1,939,984"
3/26/2023,SIR,"1,648"
3/26/2023,MNR,"81,819"
3/26/2023,LIRR,"83,054"
3/26/2023,Bus,"724,870"
3/26/2023,AAR,"16,878"
3/27/2023,AAR,"26,394"
3/27/2023,Subway,"3,397,258"
3/27/2023,SIR,"6,675"
3/27/2023,MNR,"166,543"
3/27/2023,LIRR,"192,461"
3/27/2023,Bus,"1,426,226"
3/27/2023,BT,"888,364"
3/28/2023,AAR,"28,923"
3/28/2023,Subway,"3,765,920"
3/28/2023,SIR,"7,541"
3/28/2023,MNR,"189,294"
3/28/2023,LIRR,"207,837"
3/28/2023,Bus,"1,490,842"
3/28/2023,BT,"898,266"
3/29/2023,BT,"926,369"
3/29/2023,Subway,"3,872,948"
3/29/2023,SIR,"7,825"
3/29/2023,MNR,"187,520"
3/29/2023,LIRR,"208,736"
3/29/2023,Bus,"1,521,968"
3/29/2023,AAR,"29,771"
3/30/2023,BT,"961,724"
3/30/2023,Subway,"3,860,289"
3/30/2023,SIR,"7,512"
3/30/2023,MNR,"187,344"
3/30/2023,LIRR,"200,601"
3/30/2023,Bus,"1,486,845"
3/30/2023,AAR,"29,363"
3/31/2023,AAR,"28,599"
3/31/2023,Subway,"3,573,735"
3/31/2023,SIR,"6,426"
3/31/2023,MNR,"158,879"
3/31/2023,LIRR,"184,342"
3/31/2023,Bus,"1,423,686"
3/31/2023,BT,"981,946"
4/1/2023,AAR,"16,428"
4/1/2023,Subway,"2,283,533"
4/1/2023,SIR,"1,520"
4/1/2023,MNR,"88,096"
4/1/2023,LIRR,"82,140"
4/1/2023,Bus,"842,213"
4/1/2023,BT,"859,055"
4/2/2023,Bus,"716,880"
4/2/2023,Subway,"1,949,665"
4/2/2023,SIR,"1,319"
4/2/2023,AAR,"17,660"
4/2/2023,MNR,"79,027"
4/2/2023,LIRR,"76,059"
4/2/2023,BT,"861,110"
4/3/2023,BT,"905,182"
4/3/2023,Subway,"3,597,785"
4/3/2023,SIR,"7,076"
4/3/2023,MNR,"162,370"
4/3/2023,LIRR,"182,947"
4/3/2023,Bus,"1,475,017"
4/3/2023,AAR,"27,387"
4/4/2023,BT,"916,790"
4/4/2023,Subway,"3,906,882"
4/4/2023,SIR,"7,633"
4/4/2023,MNR,"188,769"
4/4/2023,LIRR,"200,063"
4/4/2023,Bus,"1,519,740"
4/4/2023,AAR,"29,698"
4/5/2023,AAR,"29,462"
4/5/2023,Subway,"3,799,965"
4/5/2023,SIR,"7,163"
4/5/2023,MNR,"185,283"
4/5/2023,LIRR,"205,060"
4/5/2023,Bus,"1,432,322"
4/5/2023,BT,"942,019"
4/6/2023,AAR,"27,061"
4/6/2023,Subway,"3,421,271"
4/6/2023,SIR,"6,122"
4/6/2023,MNR,"169,192"
4/6/2023,LIRR,"193,340"
4/6/2023,Bus,"1,264,311"
4/6/2023,BT,"917,991"
4/7/2023,BT,"903,596"
4/7/2023,Subway,"3,130,675"
4/7/2023,SIR,"4,925"
4/7/2023,MNR,"159,262"
4/7/2023,LIRR,"187,800"
4/7/2023,Bus,"1,150,222"
4/7/2023,AAR,"23,831"
4/8/2023,BT,"875,057"
4/8/2023,Subway,"2,393,347"
4/8/2023,SIR,"2,393"
4/8/2023,MNR,"99,273"
4/8/2023,LIRR,"108,740"
4/8/2023,Bus,"882,727"
4/8/2023,AAR,"16,256"
4/9/2023,AAR,"19,026"
4/9/2023,Subway,"1,855,826"
4/9/2023,SIR,"1,916"
4/9/2023,MNR,"85,620"
4/9/2023,LIRR,"98,030"
4/9/2023,Bus,"654,259"
4/9/2023,BT,"906,826"
4/10/2023,MNR,"170,713"
4/10/2023,Subway,"3,142,740"
4/10/2023,SIR,"6,121"
4/10/2023,LIRR,"191,412"
4/10/2023,Bus,"1,236,634"
4/10/2023,BT,"925,671"
4/10/2023,AAR,"24,135"
4/11/2023,BT,"898,409"
4/11/2023,Subway,"3,537,843"
4/11/2023,SIR,"7,081"
4/11/2023,MNR,"193,831"
4/11/2023,LIRR,"210,828"
4/11/2023,Bus,"1,316,710"
4/11/2023,AAR,"27,777"
4/12/2023,BT,"893,905"
4/12/2023,Subway,"3,576,687"
4/12/2023,SIR,"6,863"
4/12/2023,MNR,"191,574"
4/12/2023,LIRR,"207,802"
4/12/2023,Bus,"1,311,418"
4/12/2023,AAR,"28,326"
4/13/2023,BT,"942,469"
4/13/2023,Subway,"3,628,304"
4/13/2023,SIR,"6,668"
4/13/2023,MNR,"183,658"
4/13/2023,LIRR,"200,072"
4/13/2023,Bus,"1,311,906"
4/13/2023,AAR,"28,451"
4/14/2023,AAR,"27,514"
4/14/2023,Subway,"3,471,420"
4/14/2023,SIR,"5,869"
4/14/2023,MNR,"173,790"
4/14/2023,LIRR,"190,858"
4/14/2023,Bus,"1,294,357"
4/14/2023,BT,"992,290"
4/15/2023,AAR,"16,804"
4/15/2023,Subway,"2,365,464"
4/15/2023,SIR,"1,743"
4/15/2023,MNR,"103,902"
4/15/2023,LIRR,"99,793"
4/15/2023,Bus,"890,050"
4/15/2023,BT,"918,597"
4/16/2023,BT,"884,284"
4/16/2023,Subway,"1,864,753"
4/16/2023,SIR,"1,309"
4/16/2023,MNR,"85,026"
4/16/2023,LIRR,"80,318"
4/16/2023,Bus,"728,462"
4/16/2023,AAR,"16,835"
4/17/2023,BT,"900,400"
4/17/2023,Subway,"3,418,834"
4/17/2023,SIR,"6,926"
4/17/2023,MNR,"167,759"
4/17/2023,LIRR,"188,445"
4/17/2023,Bus,"1,438,043"
4/17/2023,AAR,"27,611"
4/18/2023,AAR,"29,658"
4/18/2023,Subway,"3,862,133"
4/18/2023,SIR,"7,879"
4/18/2023,MNR,"194,548"
4/18/2023,LIRR,"207,882"
4/18/2023,Bus,"1,526,133"
4/18/2023,BT,"933,048"
4/19/2023,AAR,"30,829"
4/19/2023,Subway,"3,927,706"
4/19/2023,SIR,"7,889"
4/19/2023,MNR,"195,085"
4/19/2023,LIRR,"206,116"
4/19/2023,Bus,"1,530,452"
4/19/2023,BT,"956,628"
4/20/2023,LIRR,"208,664"
4/20/2023,Subway,"4,002,433"
4/20/2023,SIR,"7,577"
4/20/2023,BT,"1,018,712"
4/20/2023,AAR,"30,106"
4/20/2023,MNR,"189,699"
4/20/2023,Bus,"1,520,258"
4/21/2023,BT,"998,040"
4/21/2023,Subway,"3,492,257"
4/21/2023,SIR,"6,005"
4/21/2023,MNR,"174,727"
4/21/2023,LIRR,"195,442"
4/21/2023,Bus,"1,310,737"
4/21/2023,AAR,"27,777"
4/22/2023,BT,"933,795"
4/22/2023,Subway,"2,506,140"
4/22/2023,SIR,"1,715"
4/22/2023,MNR,"106,032"
4/22/2023,LIRR,"106,134"
4/22/2023,Bus,"893,014"
4/22/2023,AAR,"16,865"
4/23/2023,AAR,"15,947"
4/23/2023,Subway,"1,923,243"
4/23/2023,SIR,"1,326"
4/23/2023,MNR,"79,003"
4/23/2023,LIRR,"87,793"
4/23/2023,Bus,"673,668"
4/23/2023,BT,"883,222"
4/24/2023,AAR,"27,254"
4/24/2023,Subway,"3,561,262"
4/24/2023,SIR,"7,020"
4/24/2023,MNR,"173,997"
4/24/2023,LIRR,"196,593"
4/24/2023,Bus,"1,466,762"
4/24/2023,BT,"915,193"
4/25/2023,BT,"930,969"
4/25/2023,Subway,"3,956,922"
4/25/2023,SIR,"7,806"
4/25/2023,MNR,"192,115"
4/25/2023,LIRR,"216,767"
4/25/2023,Bus,"1,529,162"
4/25/2023,AAR,"29,504"
4/26/2023,BT,"950,826"
4/26/2023,Subway,"3,994,837"
4/26/2023,SIR,"7,758"
4/26/2023,MNR,"191,885"
4/26/2023,LIRR,"216,097"
4/26/2023,Bus,"1,531,476"
4/26/2023,AAR,"30,191"
4/27/2023,AAR,"29,969"
4/27/2023,Subway,"3,999,831"
4/27/2023,SIR,"7,564"
4/27/2023,MNR,"184,365"
4/27/2023,LIRR,"216,674"
4/27/2023,Bus,"1,506,783"
4/27/2023,BT,"985,725"
4/28/2023,MNR,"160,861"
4/28/2023,Subway,"3,703,088"
4/28/2023,SIR,"6,441"
4/28/2023,LIRR,"195,436"
4/28/2023,Bus,"1,424,078"
4/28/2023,BT,"1,000,104"
4/28/2023,AAR,"28,306"
4/29/2023,BT,"834,977"
4/29/2023,Subway,"2,179,978"
4/29/2023,SIR,"1,871"
4/29/2023,MNR,"77,009"
4/29/2023,LIRR,"85,167"
4/29/2023,Bus,"715,608"
4/29/2023,AAR,"15,688"
4/30/2023,BT,"788,424"
4/30/2023,Subway,"1,744,098"
4/30/2023,SIR,"1,355"
4/30/2023,MNR,"65,334"
4/30/2023,LIRR,"75,065"
4/30/2023,Bus,"578,075"
4/30/2023,AAR,"15,451"
5/1/2023,BT,"926,155"
5/1/2023,Subway,"3,664,755"
5/1/2023,SIR,"6,960"
5/1/2023,MNR,"167,178"
5/1/2023,LIRR,"188,566"
5/1/2023,Bus,"1,465,598"
5/1/2023,AAR,"27,445"
5/2/2023,AAR,"29,472"
5/2/2023,Subway,"3,961,858"
5/2/2023,SIR,"7,749"
5/2/2023,MNR,"197,217"
5/2/2023,LIRR,"211,550"
5/2/2023,Bus,"1,498,566"
5/2/2023,BT,"919,816"
5/3/2023,AAR,"30,850"
5/3/2023,Subway,"4,030,601"
5/3/2023,SIR,"7,862"
5/3/2023,MNR,"195,363"
5/3/2023,LIRR,"209,450"
5/3/2023,Bus,"1,533,714"
5/3/2023,BT,"944,262"
5/4/2023,BT,"970,445"
5/4/2023,Subway,"3,985,001"
5/4/2023,SIR,"7,417"
5/4/2023,MNR,"189,538"
5/4/2023,LIRR,"206,323"
5/4/2023,Bus,"1,497,427"
5/4/2023,AAR,"30,449"
5/5/2023,BT,"1,015,003"
5/5/2023,Subway,"3,759,375"
5/5/2023,SIR,"6,514"
5/5/2023,MNR,"170,610"
5/5/2023,LIRR,"200,675"
5/5/2023,Bus,"1,450,598"
5/5/2023,AAR,"28,952"
5/6/2023,AAR,"18,349"
5/6/2023,Subway,"2,563,102"
5/6/2023,SIR,"2,584"
5/6/2023,MNR,"103,318"
5/6/2023,LIRR,"111,525"
5/6/2023,Bus,"934,630"
5/6/2023,BT,"979,269"
5/7/2023,MNR,"83,007"
5/7/2023,Subway,"2,033,790"
5/7/2023,SIR,"2,705"
5/7/2023,LIRR,"92,076"
5/7/2023,Bus,"705,419"
5/7/2023,BT,"905,666"
5/7/2023,AAR,"17,822"
5/8/2023,Bus,"1,460,932"
5/8/2023,Subway,"3,563,340"
5/8/2023,SIR,"7,196"
5/8/2023,AAR,"27,771"
5/8/2023,MNR,"180,789"
5/8/2023,LIRR,"198,056"
5/8/2023,BT,"938,331"
5/9/2023,BT,"958,452"
5/9/2023,Subway,"3,925,555"
5/9/2023,SIR,"7,827"
5/9/2023,MNR,"205,069"
5/9/2023,LIRR,"221,290"
5/9/2023,Bus,"1,524,892"
5/9/2023,AAR,"29,923"
5/10/2023,BT,"985,250"
5/10/2023,Subway,"4,014,009"
5/10/2023,SIR,"7,998"
5/10/2023,MNR,"203,414"
5/10/2023,LIRR,"221,747"
5/10/2023,Bus,"1,528,140"
5/10/2023,AAR,"31,360"
5/11/2023,AAR,"30,899"
5/11/2023,Subway,"4,015,942"
5/11/2023,SIR,"7,619"
5/11/2023,MNR,"201,006"
5/11/2023,LIRR,"210,683"
5/11/2023,Bus,"1,535,264"
5/11/2023,BT,"1,020,419"
5/12/2023,AAR,"29,397"
5/12/2023,Subway,"3,723,192"
5/12/2023,SIR,"6,629"
5/12/2023,MNR,"185,027"
5/12/2023,LIRR,"201,367"
5/12/2023,Bus,"1,436,385"
5/12/2023,BT,"1,047,377"
5/13/2023,BT,"1,011,144"
5/13/2023,Subway,"2,487,178"
5/13/2023,SIR,"1,973"
5/13/2023,MNR,"109,940"
5/13/2023,LIRR,"113,810"
5/13/2023,Bus,"918,257"
5/13/2023,AAR,"18,340"
5/14/2023,BT,"983,677"
5/14/2023,Subway,"1,926,966"
5/14/2023,SIR,"1,654"
5/14/2023,MNR,"101,088"
5/14/2023,LIRR,"102,178"
5/14/2023,Bus,"690,606"
5/14/2023,AAR,"20,222"
5/15/2023,AAR,"25,892"
5/15/2023,Subway,"3,553,443"
5/15/2023,SIR,"6,956"
5/15/2023,MNR,"184,909"
5/15/2023,LIRR,"201,209"
5/15/2023,Bus,"1,440,741"
5/15/2023,BT,"951,297"
5/16/2023,MNR,"207,484"
5/16/2023,Subway,"4,002,015"
5/16/2023,SIR,"7,930"
5/16/2023,LIRR,"227,489"
5/16/2023,Bus,"1,519,397"
5/16/2023,BT,"968,611"
5/16/2023,AAR,"29,747"
5/17/2023,BT,"989,383"
5/17/2023,Subway,"4,104,786"
5/17/2023,SIR,"7,118"
5/17/2023,MNR,"206,630"
5/17/2023,LIRR,"223,059"
5/17/2023,Bus,"1,518,546"
5/17/2023,AAR,"30,423"
5/18/2023,BT,"1,012,638"
5/18/2023,Subway,"4,082,154"
5/18/2023,SIR,"7,530"
5/18/2023,MNR,"198,433"
5/18/2023,LIRR,"218,955"
5/18/2023,Bus,"1,492,657"
5/18/2023,AAR,"29,842"
5/19/2023,BT,"1,027,639"
5/19/2023,Subway,"3,789,929"
5/19/2023,SIR,"6,362"
5/19/2023,MNR,"181,114"
5/19/2023,LIRR,"208,310"
5/19/2023,Bus,"1,431,269"
5/19/2023,AAR,"28,381"
5/20/2023,AAR,"16,570"
5/20/2023,Subway,"2,314,672"
5/20/2023,SIR,"1,970"
5/20/2023,MNR,"95,625"
5/20/2023,LIRR,"102,957"
5/20/2023,Bus,"760,830"
5/20/2023,BT,"891,497"
5/21/2023,AAR,"17,545"
5/21/2023,Subway,"2,132,724"
5/21/2023,SIR,"1,919"
5/21/2023,MNR,"91,335"
5/21/2023,LIRR,"103,484"
5/21/2023,Bus,"727,850"
5/21/2023,BT,"962,612"
5/22/2023,BT,"946,119"
5/22/2023,Subway,"3,571,748"
5/22/2023,SIR,"6,935"
5/22/2023,MNR,"186,008"
5/22/2023,LIRR,"203,122"
5/22/2023,Bus,"1,446,015"
5/22/2023,AAR,"27,038"
5/23/2023,BT,"957,083"
5/23/2023,Subway,"3,929,003"
5/23/2023,SIR,"7,928"
5/23/2023,MNR,"214,621"
5/23/2023,LIRR,"219,619"
5/23/2023,Bus,"1,500,973"
5/23/2023,AAR,"29,538"
5/24/2023,AAR,"30,495"
5/24/2023,Subway,"3,960,264"
5/24/2023,SIR,"7,667"
5/24/2023,MNR,"208,487"
5/24/2023,LIRR,"219,886"
5/24/2023,Bus,"1,499,943"
5/24/2023,BT,"987,191"
5/25/2023,MNR,"201,855"
5/25/2023,AAR,"29,311"
5/25/2023,BT,"1,011,009"
5/25/2023,Bus,"1,459,601"
5/25/2023,LIRR,"215,946"
5/25/2023,SIR,"7,183"
5/25/2023,Subway,"3,859,385"
5/26/2023,Bus,"1,370,252"
5/26/2023,Subway,"3,496,511"
5/26/2023,SIR,"5,747"
5/26/2023,LIRR,"207,347"
5/26/2023,AAR,"27,037"
5/26/2023,BT,"997,340"
5/26/2023,MNR,"187,188"
5/27/2023,BT,"928,210"
5/27/2023,Subway,"2,375,741"
5/27/2023,SIR,"2,913"
5/27/2023,MNR,"120,011"
5/27/2023,LIRR,"116,439"
5/27/2023,Bus,"848,442"
5/27/2023,AAR,"16,731"
5/28/2023,BT,"908,353"
5/28/2023,Subway,"2,029,088"
5/28/2023,SIR,"2,426"
5/28/2023,MNR,"102,009"
5/28/2023,LIRR,"102,985"
5/28/2023,Bus,"707,787"
5/28/2023,AAR,"17,527"
5/29/2023,AAR,"12,121"
5/29/2023,Subway,"1,952,779"
5/29/2023,SIR,"2,520"
5/29/2023,MNR,"86,149"
5/29/2023,LIRR,"99,456"
5/29/2023,Bus,"758,893"
5/29/2023,BT,"838,833"
5/30/2023,MNR,"205,661"
5/30/2023,Subway,"3,714,864"
5/30/2023,SIR,"7,398"
5/30/2023,LIRR,"227,623"
5/30/2023,Bus,"1,438,285"
5/30/2023,BT,"963,187"
5/30/2023,AAR,"27,645"
5/31/2023,BT,"975,279"
5/31/2023,Subway,"3,911,382"
5/31/2023,SIR,"7,691"
5/31/2023,MNR,"211,998"
5/31/2023,LIRR,"229,227"
5/31/2023,Bus,"1,480,801"
5/31/2023,AAR,"30,078"
6/1/2023,BT,"1,009,838"
6/1/2023,Subway,"3,894,167"
6/1/2023,SIR,"7,152"
6/1/2023,MNR,"191,410"
6/1/2023,LIRR,"210,483"
6/1/2023,Bus,"1,457,503"
6/1/2023,AAR,"30,088"
6/2/2023,BT,"1,014,684"
6/2/2023,Subway,"3,626,490"
6/2/2023,SIR,"6,470"
6/2/2023,MNR,"170,399"
6/2/2023,LIRR,"202,543"
6/2/2023,Bus,"1,399,462"
6/2/2023,AAR,"29,570"
6/3/2023,AAR,"18,118"
6/3/2023,Subway,"2,411,704"
6/3/2023,SIR,"1,837"
6/3/2023,MNR,"102,668"
6/3/2023,LIRR,"115,723"
6/3/2023,Bus,"899,212"
6/3/2023,BT,"961,080"
6/4/2023,AAR,"18,429"
6/4/2023,Subway,"1,988,330"
6/4/2023,SIR,"1,573"
6/4/2023,MNR,"88,859"
6/4/2023,LIRR,"103,120"
6/4/2023,Bus,"714,218"
6/4/2023,BT,"934,091"
6/5/2023,BT,"942,164"
6/5/2023,Subway,"3,544,106"
6/5/2023,SIR,"6,892"
6/5/2023,MNR,"183,510"
6/5/2023,LIRR,"200,806"
6/5/2023,Bus,"1,432,156"
6/5/2023,AAR,"27,920"
6/6/2023,BT,"948,843"
6/6/2023,Subway,"3,929,131"
6/6/2023,SIR,"7,795"
6/6/2023,MNR,"213,292"
6/6/2023,LIRR,"218,376"
6/6/2023,Bus,"1,474,317"
6/6/2023,AAR,"29,999"
6/7/2023,BT,"945,356"
6/7/2023,Subway,"3,743,889"
6/7/2023,SIR,"7,334"
6/7/2023,MNR,"202,951"
6/7/2023,LIRR,"212,982"
6/7/2023,Bus,"1,390,834"
6/7/2023,AAR,"31,147"
6/8/2023,AAR,"27,689"
6/8/2023,Subway,"3,268,529"
6/8/2023,SIR,"5,503"
6/8/2023,MNR,"176,985"
6/8/2023,LIRR,"189,487"
6/8/2023,Bus,"1,216,291"
6/8/2023,BT,"935,501"
6/9/2023,AAR,"25,845"
6/9/2023,Subway,"3,425,232"
6/9/2023,SIR,"5,482"
6/9/2023,MNR,"185,677"
6/9/2023,LIRR,"214,001"
6/9/2023,Bus,"1,256,670"
6/9/2023,BT,"1,009,368"
6/10/2023,BT,"994,069"
6/10/2023,Subway,"2,608,756"
6/10/2023,SIR,"1,978"
6/10/2023,MNR,"117,616"
6/10/2023,LIRR,"139,304"
6/10/2023,Bus,"892,936"
6/10/2023,AAR,"17,996"
6/11/2023,BT,"979,587"
6/11/2023,Subway,"2,075,651"
6/11/2023,SIR,"1,582"
6/11/2023,MNR,"98,115"
6/11/2023,LIRR,"106,971"
6/11/2023,Bus,"695,200"
6/11/2023,AAR,"17,958"
6/12/2023,AAR,"27,520"
6/12/2023,Subway,"3,479,404"
6/12/2023,SIR,"6,744"
6/12/2023,MNR,"185,343"
6/12/2023,LIRR,"202,015"
6/12/2023,Bus,"1,394,575"
6/12/2023,BT,"942,514"
6/13/2023,AAR,"30,441"
6/13/2023,Subway,"3,968,160"
6/13/2023,SIR,"7,850"
6/13/2023,MNR,"212,364"
6/13/2023,LIRR,"233,588"
6/13/2023,Bus,"1,500,122"
6/13/2023,BT,"975,618"
6/14/2023,Bus,"1,434,687"
6/14/2023,Subway,"3,893,073"
6/14/2023,SIR,"7,234"
6/14/2023,AAR,"30,661"
6/14/2023,MNR,"207,746"
6/14/2023,LIRR,"235,667"
6/14/2023,BT,"976,395"
6/15/2023,BT,"1,032,651"
6/15/2023,Subway,"3,928,393"
6/15/2023,SIR,"7,390"
6/15/2023,MNR,"206,188"
6/15/2023,LIRR,"228,608"
6/15/2023,Bus,"1,475,300"
6/15/2023,AAR,"31,298"
6/16/2023,BT,"1,028,981"
6/16/2023,Subway,"3,395,938"
6/16/2023,SIR,"5,960"
6/16/2023,MNR,"177,916"
6/16/2023,LIRR,"214,883"
6/16/2023,Bus,"1,300,751"
6/16/2023,AAR,"28,693"
6/17/2023,AAR,"17,967"
6/17/2023,Subway,"2,399,521"
6/17/2023,SIR,"2,632"
6/17/2023,MNR,"111,460"
6/17/2023,LIRR,"138,654"
6/17/2023,Bus,"872,453"
6/17/2023,BT,"1,002,673"
6/18/2023,AAR,"19,384"
6/18/2023,Subway,"1,977,582"
6/18/2023,SIR,"2,029"
6/18/2023,MNR,"95,597"
6/18/2023,LIRR,"119,996"
6/18/2023,Bus,"707,615"
6/18/2023,BT,"974,352"
6/19/2023,BT,"967,279"
6/19/2023,Subway,"2,636,887"
6/19/2023,SIR,"4,094"
6/19/2023,MNR,"168,591"
6/19/2023,LIRR,"196,645"
6/19/2023,Bus,"1,075,747"
6/19/2023,AAR,"17,494"
6/20/2023,BT,"982,510"
6/20/2023,Subway,"3,782,810"
6/20/2023,SIR,"7,540"
6/20/2023,MNR,"224,371"
6/20/2023,LIRR,"235,806"
6/20/2023,Bus,"1,434,258"
6/20/2023,AAR,"29,482"
6/21/2023,AAR,"31,019"
6/21/2023,Subway,"3,902,298"
6/21/2023,SIR,"7,551"
6/21/2023,MNR,"221,141"
6/21/2023,LIRR,"242,162"
6/21/2023,Bus,"1,430,476"
6/21/2023,BT,"1,002,707"
6/22/2023,MNR,"208,969"
6/22/2023,Subway,"3,782,472"
6/22/2023,SIR,"6,956"
6/22/2023,LIRR,"233,588"
6/22/2023,Bus,"1,367,709"
6/22/2023,BT,"1,016,955"
6/22/2023,AAR,"29,220"
6/23/2023,BT,"1,026,311"
6/23/2023,Subway,"3,470,575"
6/23/2023,SIR,"6,167"
6/23/2023,MNR,"188,373"
6/23/2023,LIRR,"222,283"
6/23/2023,Bus,"1,282,954"
6/23/2023,AAR,"28,619"
6/24/2023,BT,"954,162"
6/24/2023,Subway,"2,467,994"
6/24/2023,SIR,"2,551"
6/24/2023,MNR,"109,217"
6/24/2023,LIRR,"128,075"
6/24/2023,Bus,"844,674"
6/24/2023,AAR,"16,937"
6/25/2023,BT,"950,896"
6/25/2023,Subway,"2,222,704"
6/25/2023,SIR,"2,248"
6/25/2023,MNR,"113,238"
6/25/2023,LIRR,"123,527"
6/25/2023,Bus,"689,020"
6/25/2023,AAR,"17,103"
6/26/2023,AAR,"26,823"
6/26/2023,Subway,"3,341,322"
6/26/2023,SIR,"6,516"
6/26/2023,MNR,"185,070"
6/26/2023,LIRR,"218,393"
6/26/2023,Bus,"1,314,743"
6/26/2023,BT,"966,376"
6/27/2023,AAR,"29,246"
6/27/2023,Subway,"3,744,227"
6/27/2023,SIR,"7,633"
6/27/2023,MNR,"209,234"
6/27/2023,LIRR,"231,738"
6/27/2023,Bus,"1,391,914"
6/27/2023,BT,"973,069"
6/28/2023,BT,"991,652"
6/28/2023,Subway,"3,634,270"
6/28/2023,SIR,"6,762"
6/28/2023,MNR,"207,293"
6/28/2023,LIRR,"233,457"
6/28/2023,Bus,"1,305,832"
6/28/2023,AAR,"29,092"
